sales_direct,olv_imps,value_currency_rate,thanksgivingday_us_ca,cost_remarketing,martinl_kingsday_us_ca,presidentsday_us_ca,independenceday_us_ca,meta_comp_grp,cost_ppc_non_brand,boxingday,sales_emk,eastermonday,sales_ppc_brand,olv_net_spend_eur,eastersunday,radio_net_spend_eur,labourday_de_nw,sales_shop_tripadvisor,clicks_remarketing,sales_interco,mayday_gb_en,sales_shop_googleha,cost_email,sales_strat_part,fb_imps,remembrance_memorialday_us_ca,fb_cost,clicks_shop_trivago,clicks_email,cost_shop_other,brandtv_net_spend_eur,clicks_shop_other,country,weekstart,clicks_shop_googleha,display_imps,cost_ppc_brand,christmasday,christsascensionday_de_nw,cost_shop_tripadvisor,drtv_grp,ooh_net_spend_eur,yt_cost,newyearsday,sales_shop_trivago,stvalentinesday,display_net_spend_eur,whitmonday_de_nw,germanunityday_de_nw,bankholiday_gb_en,ota_comp_grp,clicks_shop_tripadvisor,cost_shop_trivago,sales_retargeting,cost_shop_googleha,cinema_net_spend_eur,sales_shop_other,totbookings,yt_imps,sales_ppc_nonbrand,clicks_ppc_non_brand,print_net_spend_eur,drtv_net_spend_eur,brandtv_grp,clicks_ppc_brand,labourday_us_ca,_source_sheet,country_std,week_start
384430.0,969301.0,1.14746797,0.0,114453.048950523,0.0,0.0,0.0,360.5,3379777.813021282,0.0,21803.0,1.0,56312.0,10636.467041015625,0.0,0.0,0.0,20435.0,582200.465087691,7131.0,0.0,30291.0,0.0,48444.0,5227385.0,0.0,37082.00807598314,764440.0982570648,678605.0,111363.25054599345,12670.220897976546,358740.1671177658,gb,2018-04-02,339185.363388046,20314374.0,52616.24914465914,0.0,0.0,480014.8434380406,81.50332829,0.0,0.0,0.0,36226.0,0.0,109354.15698242188,0.0,0.0,0.0,398.3,511430.10595190566,624419.0346090198,5257.0,521701.6316038982,0.0,4372.0,753883.0,0.0,139182.0,3163825.971444885,0.0,119837.96068762436,10.268,504967.7614225417,0.0,Sheet1,114453.048950523,
387300.0,1211406.0,1.14746797,0.0,114259.29722574503,0.0,0.0,0.0,328.8,3392288.0568744065,0.0,22951.0,0.0,58079.0,19379.472045898438,0.0,0.0,0.0,19171.0,574993.193384085,6865.0,0.0,30665.0,0.0,48741.0,4709250.0,0.0,30653.043509185383,703129.3662614822,769638.0,100821.8690821803,11831.898022588777,332013.4922160665,gb,2018-04-09,336908.29008327646,16094652.0,55239.92171506306,0.0,0.0,425113.38678687223,77.67284545,0.0,0.0,0.0,33552.0,0.0,96063.15283203125,0.0,0.0,0.0,444.6,459747.2678533053,574317.1246399283,5051.0,515818.383296461,0.0,4040.0,753819.0,0.0,137404.0,3078949.1667604367,0.0,114017.46334042723,9.4095,498826.1887952981,0.0,Sheet1,114259.29722574503,
351870.0,1504006.0,1.14746797,0.0,114903.0804449919,0.0,0.0,0.0,285.2,3012054.3171174075,0.0,21323.0,0.0,52688.0,22097.253173828125,0.0,0.0,0.0,17120.0,554829.0790516895,6158.0,0.0,26617.0,0.0,43991.0,13239160.0,0.0,129667.58909302508,544853.5124549866,506032.0,86274.51477350583,8621.679205164273,287045.51877643255,gb,2018-04-16,284693.1120988303,21491327.0,49161.31154372306,0.0,0.0,372053.7829081513,74.28132425,0.0,0.0,0.0,25820.0,0.0,119810.51147460938,0.0,0.0,0.0,316.1,403705.8581383278,439304.9407783747,5127.0,365503.3625802625,0.0,3925.0,681621.0,0.0,126982.0,2849318.3088746388,0.0,110686.56106178659,6.4005,461683.86879296583,0.0,Sheet1,114903.0804449919,
381016.0,1299230.0,1.14746797,0.0,125242.33446955468,0.0,0.0,0.0,308.8,3472919.174531216,0.0,22019.0,0.0,57842.0,18721.702880859375,0.0,0.0,0.0,19627.0,595082.1973854066,6680.0,0.0,28163.0,0.0,48134.0,8539320.0,0.0,72111.69755865529,603823.1821079254,618763.0,98174.04450830516,9156.324959978792,323084.9033515374,gb,2018-04-23,309396.23801757477,18981644.0,56475.29108814628,0.0,0.0,448680.7891460559,76.8984036,0.0,0.0,0.0,27707.0,0.0,115785.955078125,0.0,0.0,0.0,479.0,465059.5781138429,479431.5469567776,5511.0,373826.27300579567,0.0,4112.0,739853.0,0.0,139042.0,3156632.590491054,0.0,111228.74183485137,6.97,509293.08341937617,0.0,Sheet1,125242.33446955468,
362044.0,1058956.0,1.14746797,0.0,136478.11805115265,0.0,0.0,0.0,277.6,3347431.1056515616,0.0,20598.0,0.0,53872.0,15495.697875976562,0.0,0.0,1.0,18074.0,632220.0416800355,6514.0,0.0,28093.0,0.0,44646.0,2840752.0,0.0,21306.16676489686,675810.888630867,643175.0,97740.65498792418,2039.125310394078,295660.45923459623,gb,2018-04-30,299813.3572692034,20121023.0,53636.920617584576,0.0,0.0,408198.40604061936,42.43355391,0.0,0.0,0.0,31055.0,0.0,111321.90819335915,0.0,0.0,0.0,198.1,417902.53239637415,594089.4362864494,5503.0,411689.982331578,0.0,4464.0,707722.0,0.0,132859.0,3028576.117265041,0.0,79121.55136578857,1.5895,484814.4438130702,0.0,Sheet1,136478.11805115265,
366158.0,1292520.0,1.13966287,0.0,135986.49413145217,0.0,0.0,0.0,291.9,3182244.524487863,0.0,20090.0,0.0,53547.0,20591.411376953125,0.0,0.0,0.0,18139.0,612185.3125364357,6717.0,1.0,27966.0,0.0,44785.0,6537441.0,0.0,48833.32075313465,616916.9212312698,601790.0,90743.94445629531,0.0,292601.9271806878,gb,2018-05-07,314200.76990748884,21642040.0,54374.21386331574,0.0,1.0,418521.21192875167,37.3,0.0,0.0,0.0,27444.0,0.0,122308.5634765625,0.0,0.0,0.0,210.6,423881.7023213146,544513.3463129997,5620.0,505141.38881520473,0.0,4424.0,704779.0,0.0,129889.0,2984232.6830973285,0.0,82401.65691024646,0.0,481454.31864663813,0.0,Sheet1,135986.49413145217,
358245.0,1200759.0,1.13966287,0.0,90963.42387705728,0.0,0.0,0.0,273.6,3057060.3178568245,0.0,19933.0,0.0,53276.0,18219.38720703125,0.0,0.0,0.0,17231.0,404226.15090635535,6561.0,0.0,27841.0,0.0,44158.0,7732257.0,0.0,64087.701694278,606562.806391716,614424.0,83447.72204193483,0.0,259803.94955326332,gb,2018-05-14,303152.29893111007,18050085.0,73497.75564763846,0.0,0.0,391164.3981505111,36.8,0.0,0.0,0.0,27430.0,0.0,104389.05859375,0.0,0.0,0.0,208.5,410784.14059936197,517107.86225509644,3759.0,503559.88200385636,0.0,4169.0,686861.0,0.0,124258.0,2841509.2557963724,0.0,73642.38994743062,0.0,481514.56474673154,0.0,Sheet1,90963.42387705728,
358954.0,880697.0,1.13966287,0.0,61185.16007721605,0.0,0.0,0.0,256.0,3296279.3214584864,0.0,20148.0,0.0,53860.0,15938.991088867188,0.0,0.0,0.0,17365.0,322964.82171721885,7205.0,0.0,28995.0,0.0,43765.0,10819097.0,0.0,92609.93657918846,639672.6826143265,689171.0,80219.56892905901,0.0,274759.728797248,gb,2018-05-21,324948.16980956326,18076580.0,86970.65684605646,0.0,0.0,373244.64663044177,46.8,0.0,1.8981280326843262,0.0,28585.0,0.0,101392.91967773438,1.0,0.0,0.0,225.9,411759.3387189369,527400.8061823845,2252.0,517301.7773291213,0.0,4302.0,694637.0,301.0,129205.0,3046986.590442334,0.0,107050.2511359608,0.0,523901.70805462555,0.0,Sheet1,61185.16007721605,
377194.0,6357461.0,1.13966287,0.0,60335.489565866876,0.0,0.0,0.0,313.3,3270718.1670906604,0.0,21960.0,0.0,55048.0,15319.959350585938,0.0,0.0,0.0,18417.0,301011.2388346362,7075.0,0.0,29462.0,0.0,45455.0,16439907.0,1.0,127314.25302534807,618050.0978813171,793234.0,74466.17289861085,5226.736951508038,256369.29152729418,gb,2018-05-28,332004.02282998984,16987736.0,65226.231862414694,0.0,0.0,382451.5920072529,42.65168345,0.0,54299.458984375,0.0,28760.0,0.0,98412.953125,0.0,0.0,1.0,351.6,452344.15609754116,494098.00062704086,2414.0,531888.5053237751,0.0,4359.0,725314.0,6583193.0,135170.0,3119588.016120703,0.0,74670.53479979446,3.162,512097.7340340271,0.0,Sheet1,60335.489565866876,
368931.0,9432718.0,1.13785794,0.0,57320.807605012305,0.0,0.0,0.0,388.1,3103338.194211249,0.0,21551.0,0.0,54635.0,21385.708984375,0.0,0.0,0.0,18088.0,268326.35476684425,7130.0,0.0,28612.0,0.0,45330.0,13561512.0,0.0,106558.89423912788,769320.0582637787,721123.0,89950.089927159,15701.646428122922,272992.7328397441,gb,2018-06-04,319806.55985626613,20794785.0,100719.85281340705,0.0,0.0,376124.0085958014,65.00696939,0.0,88851.43359375,0.0,35001.0,0.0,114645.99609375,0.0,0.0,0.0,388.1,455439.5590242164,741381.1192574501,2331.0,512560.58797701047,0.0,4652.0,714257.0,10889693.0,127996.0,2922755.1794316587,0.0,97570.62538813596,10.744,513925.2823750977,0.0,Sheet1,57320.807605012305,
375336.0,9084753.0,1.13785794,0.0,79059.60232151886,0.0,0.0,0.0,423.1,3056060.769519574,0.0,20989.0,0.0,55643.0,20913.986328125,0.0,0.0,0.0,18860.0,325594.43531813554,6528.0,0.0,30094.0,0.0,45064.0,127015.0,0.0,1559.74852048765,757719.7252779007,525891.0,81969.44835439645,17144.05965803354,259769.62644243203,gb,2018-06-11,324248.42909305857,17824241.0,94290.30502361438,0.0,0.0,389310.3885234633,69.74115083,0.0,87704.2763671875,0.0,35219.0,0.0,94543.3232421875,0.0,0.0,0.0,456.5,463142.30373066245,759223.5595216751,2756.0,547627.4301246407,0.0,4301.0,726739.0,10288597.0,131949.0,2944427.3405346586,0.0,101977.16341039997,10.0385,514653.8443219069,0.0,Sheet1,79059.60232151886,
354768.0,12465919.0,1.13785794,0.0,81737.89773375756,0.0,0.0,0.0,409.1,3130710.6402069083,0.0,19174.0,0.0,53685.0,50552.495361328125,0.0,0.0,0.0,18467.0,337025.4866980687,6791.0,0.0,27280.0,0.0,43546.0,65006.0,0.0,672.2628247247831,720388.2249927521,497016.0,88583.91491638983,30997.494004914726,275829.3023899684,gb,2018-06-18,297853.95178180654,16933944.0,75187.82402828755,0.0,0.0,403018.0910662241,55.55195634,0.0,87544.9697265625,0.0,32628.0,0.0,98535.32153320312,0.0,0.0,0.0,413.7,465932.6263746246,692948.2767453194,2729.0,507219.5130060153,0.0,4099.0,692734.0,10779806.0,129567.0,2968484.3276296156,0.0,77483.92930529585,18.0115,513943.40973642474,0.0,Sheet1,81737.89773375756,
353033.0,6683685.0,1.13785794,0.0,62703.90622223245,0.0,0.0,0.0,374.5,3201550.735959761,0.0,17582.0,0.0,52779.0,57105.0654296875,0.0,0.0,0.0,17728.0,280052.63228871115,6653.0,0.0,28039.0,0.0,43831.0,2247326.0,0.0,17487.788259292374,664889.3657569885,511797.0,82905.31797556662,43113.66545298124,290779.53210497356,gb,2018-06-25,311251.43027672597,13934878.0,72973.12996379059,0.0,0.0,372794.7660250254,53.90450129,0.0,24504.944705963135,0.0,31209.0,0.0,82912.02954101562,0.0,0.0,0.0,395.3,432965.3524457773,629756.2095947266,2553.0,517903.0610388919,0.0,4121.0,688560.0,3031960.0,131032.0,3016411.7280812375,0.0,73564.62701400045,26.92738708,507949.61015934375,0.0,Sheet1,62703.90622223245,
355609.0,4957121.0,1.12655265,0.0,64247.56582599692,0.0,0.0,1.0,474.7,3323261.692547989,0.0,19647.0,0.0,53389.0,78723.3701171875,0.0,0.0,0.0,17855.0,316413.0517002025,6832.0,0.0,28607.0,0.0,44704.0,3748695.0,0.0,24752.228369644436,665156.6582403183,682953.0,90949.8733441886,47517.018359283575,319532.30158622423,gb,2018-07-02,314300.7204607146,20974377.0,86003.67561930357,0.0,0.0,391293.91576208145,84.53301285,0.0,0.0,0.0,30814.0,0.0,110383.30517578125,0.0,0.0,0.0,348.2,433329.6200300418,617522.4079332352,2887.0,527457.6950671377,0.0,4220.0,699419.0,0.0,134854.0,3116102.1695799255,0.0,75851.70728758843,28.16599627,510902.53526279837,0.0,Sheet1,64247.56582599692,
358193.0,4720745.0,1.12655265,0.0,66468.21739623211,0.0,0.0,0.0,653.5,3472867.6436613468,0.0,20046.0,0.0,54490.0,73076.478515625,0.0,0.0,0.0,19524.0,353949.88642172015,6480.0,0.0,27948.0,0.0,44369.0,4798494.0,0.0,33457.48317962673,757213.692943573,714855.0,99535.47323315762,30393.72178661249,356276.2706743956,gb,2018-07-09,317394.6861675133,20715233.0,124975.57034516023,0.0,0.0,468292.97481834964,81.33415089,0.0,0.0,0.0,33128.0,0.0,120901.63940429688,0.0,0.0,0.0,427.6,497089.63071160205,722864.3134436607,2984.0,529325.5329226126,0.0,4322.0,704915.0,0.0,133431.0,3217727.0181204686,0.0,76976.61803216315,19.20151084,552324.762203759,0.0,Sheet1,66468.21739623211,
381175.0,2392095.0,1.12655265,0.0,127440.37421045385,0.0,0.0,0.0,638.9,3810037.0770081207,0.0,21572.0,0.0,59281.0,46862.45166015625,0.0,0.0,0.0,21500.0,675857.2221240848,7157.0,0.0,30337.0,0.0,48856.0,4783292.0,0.0,33679.76645015354,1000649.7443237304,702028.0,107025.86134551706,28492.318473260257,383631.8414814685,gb,2018-07-16,344988.0106923595,18013838.0,157725.38719873963,0.0,0.0,518166.46044422145,96.58962033,0.0,0.0,0.0,42406.0,0.0,104815.65454101562,0.0,0.0,0.0,347.3,556335.5097846271,985889.108932495,5275.0,564142.801903639,0.0,4755.0,767410.0,0.0,145096.0,3576694.825110424,0.0,86455.03711623169,18.71117434,598061.1144835475,0.0,Sheet1,127440.37421045385,
386923.0,998172.0,1.12655265,0.0,129088.1536881359,0.0,0.0,0.0,586.1,3785312.9635552,0.0,22163.0,0.0,61360.0,27251.228515625,0.0,0.0,0.0,21942.0,688278.4919055047,6922.0,0.0,30281.0,0.0,50618.0,5846666.0,0.0,40668.79585152497,996389.5854120255,822915.0,124920.89329246969,37828.57839663952,427835.05527940247,gb,2018-07-23,345848.2249930005,16833444.0,103227.38234691338,0.0,0.0,514587.5108405977,115.3975277,0.0,0.0,0.0,42222.0,0.0,100403.5029296875,0.0,0.0,0.0,347.2,567412.0234003811,958812.0585017204,5800.0,549884.2080237869,0.0,5545.0,781425.0,0.0,147649.0,3741829.959477097,0.0,100953.68892537564,21.48474443,620972.6608376857,0.0,Sheet1,129088.1536881359,
385776.0,1005290.0,1.12655265,0.0,152789.30166489113,0.0,0.0,0.0,465.3,3824462.5410684487,0.0,19800.0,0.0,59447.0,25452.57080078125,0.0,0.0,0.0,20907.0,792607.6440326753,7283.0,0.0,29679.0,0.0,50091.0,15413092.0,0.0,73602.42366833132,990758.134352684,568329.0,125334.65348628706,84402.05444272746,436810.7838701338,gb,2018-07-30,336395.9188218745,19668323.0,97270.3910423692,0.0,0.0,488427.5274005549,179.7597351,0.0,0.0,0.0,42797.0,0.0,109218.68505859375,0.0,0.0,0.0,370.9,540504.8539292618,965109.9305038451,6116.0,518328.0857308408,0.0,5582.0,773623.0,0.0,146145.0,3643537.5847988264,0.0,75601.13142612056,126.881088,609729.9554307458,0.0,Sheet1,152789.30166489113,
391586.0,13713823.0,1.11517703,0.0,152437.196392169,0.0,0.0,0.0,451.4,3732509.953492219,0.0,19745.0,0.0,59157.0,33690.13720703125,0.0,32136.056473509998,0.0,21534.0,757712.8487485702,7278.0,0.0,30240.0,0.0,51276.0,17364176.0,0.0,70269.36709406094,940750.3664274216,608638.0,118866.3945868423,63692.36490538165,359825.3335648218,gb,2018-08-06,352684.81817552756,20615758.0,75573.69315192517,0.0,0.0,538962.7468994078,276.76,0.0,61116.432373046875,0.0,41192.0,0.0,110019.20263671875,0.0,0.0,0.0,513.5,565509.793592475,932279.3044219017,6066.0,568579.825562974,0.0,5350.0,779082.0,9127582.0,145658.0,3540120.6243211525,0.0,86554.54600032936,118.8,601608.2624258548,0.0,Sheet1,152437.196392169,
