weekstart,country,pred,actual,email_spend_eur,ppc_non_brand_spend_eur,ppc_brand_spend_eur,shop_other_spend_eur,trivago_spend_eur,tripadvisor_spend_eur,googleha_spend_eur,remarketing_spend_eur,display_spend_eur,yt_spend_eur,fb_spend_eur,olv_spend_eur,brandtv_spend_eur,drtv_spend_eur,ooh_spend_eur,radio_spend_eur,print_spend_eur,cinema_spend_eur,baseline
2017-03-06,de,571419.8571013634,558804.0,0.0,518548.78287155996,0.0,442633.88956654165,44915.425557067036,329550.43152837345,347545.39464123466,287789.4331966245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,de,562545.925475087,572090.0,0.0,510421.6673977402,0.0,435197.98090065026,44356.811473184265,324267.51558329235,342355.70215769566,282309.8300679033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,de,563541.7890299151,536839.0,0.0,511204.3327778695,0.0,432481.9213989919,44242.41244937794,322482.8092437902,341905.44894890836,283709.29875019356,0.0,0.0,0.0,0.0,17193.521230605547,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,de,540172.1994929359,524209.0,0.0,489493.1780990672,0.0,414260.1655532798,42267.667328346986,306146.7448293059,326053.78205427795,269125.24937020725,0.0,0.0,0.0,0.0,16633.981112287904,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,de,537699.9661045714,540305.0,0.0,487408.89248034905,0.0,412608.9028299338,42135.64660275419,304492.3494127053,325026.57504236477,266334.97445492184,0.0,0.0,0.0,0.0,16500.882601651305,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,de,503033.70930539333,502991.0,0.0,455630.5547436478,0.0,385959.8825814148,39504.18920260016,285400.53111255926,302570.9928174827,249076.11569713333,0.0,0.0,0.0,0.0,15639.083764927054,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,de,578515.979124553,572701.0,0.0,525550.9341355382,0.0,447292.08784270333,45936.103813241585,330506.8822321496,351906.64493075997,288481.0538015499,0.0,0.0,0.0,0.0,17830.359280760633,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,de,535749.0778555404,517037.0,0.0,485746.8234543456,0.0,412041.65622527554,42297.27402102685,303304.69629482593,325135.92559880886,267174.49091643177,0.0,0.0,0.0,0.0,16338.758140628692,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,de,584604.6372442361,567298.0,0.0,530488.1477016483,0.0,457251.0588659206,46346.77227438032,336908.57787685026,357049.61307531816,293614.9655027669,0.0,0.0,0.0,0.0,18722.389229791588,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,de,566974.9975586194,541235.0,0.0,514293.9101647382,0.0,440983.7575440212,44436.01553789055,322917.28168940067,346151.70980362414,280948.62961833243,0.0,0.0,0.0,0.0,18239.932801684947,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,de,565596.1394330198,544587.0,0.0,513420.2393466825,0.0,439764.12259281066,44919.708370820794,320912.79533998214,344507.7253711531,279954.58190531126,0.0,0.0,0.0,0.0,18340.07311797829,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,de,539458.1219715542,523488.0,0.0,489190.8044176908,0.0,418405.3838232205,42687.92109039065,305998.8938287217,328284.6528111368,264034.7563439044,0.0,0.0,0.0,0.0,17846.39844413061,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,de,569987.2163195417,560883.0,0.0,517398.6038858214,0.0,442554.1937603637,45364.933994719526,324728.9837695446,349174.2111660495,281910.1267843393,0.0,0.0,0.0,0.0,18678.587362126913,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,de,599446.1910894556,601185.0,0.0,544776.5016322783,0.0,466483.6425433458,47724.16481932311,342296.73022711975,368428.7856337235,295601.2142220829,0.0,0.0,0.0,0.0,19146.834112350713,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,de,576526.3560790565,565917.0,0.0,523660.8095924504,0.0,448973.30598128756,46211.32863174239,330518.1972609415,353051.3377087016,282596.5187653,0.0,0.0,0.0,0.0,18618.793972540414,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,de,565605.9083894403,558362.0,0.0,513644.2062789383,0.0,439202.26499665476,45078.92955695861,326179.9507495306,345614.55081286444,275995.28400998015,0.0,0.0,0.0,0.0,18201.487810126157,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,de,604215.0974522308,600805.0,0.0,549441.570089296,0.0,472358.8449620458,48699.2974313359,349272.20290397026,370403.38637877244,297624.37160630815,0.0,0.0,0.0,0.0,19293.422213133425,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,de,602385.901324664,588092.0,0.0,547514.6826336206,0.0,471054.5578832209,48009.07516080211,342595.168256497,368408.4008521689,296503.69275288,0.0,0.0,0.0,0.0,18749.797600384452,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10,de,623602.6502074695,629292.0,0.0,567588.2528151297,0.0,488671.6335178454,49819.777204203885,355788.76700797834,383186.09675987164,304984.8838225544,0.0,0.0,0.0,0.0,20093.84218806587,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17,de,620864.1077721505,617636.0,0.0,564736.6999527172,0.0,487506.0179419813,49465.29035036627,353201.7993259332,380206.267314637,309888.6648782219,0.0,0.0,0.0,0.0,19838.599108590046,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,de,644271.8409538134,625611.0,0.0,585251.4225664515,0.0,506245.15545065294,51449.13391608372,368232.3386074736,395136.98055258056,322530.15950040944,0.0,0.0,0.0,0.0,20656.2623500583,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,de,624321.1446619118,642428.0,0.0,565660.9307811204,0.0,489548.49314641615,50027.26811649045,355492.0208031953,382814.17318375676,309018.9822428175,0.0,0.0,0.0,0.0,20253.36383448518,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,de,650501.2234237685,655416.0,0.0,589524.2688417435,0.0,510158.6090529449,51904.72848303325,371228.9030822685,399198.87738231756,322858.84924128006,0.0,0.0,0.0,0.0,21223.810298892437,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-14,de,643954.1046123536,633589.0,0.0,583117.3224081913,0.0,501810.1192371301,51337.301644724444,368197.762386221,393635.82076243695,321945.5216246845,0.0,0.0,0.0,0.0,20881.448065830977,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,de,618400.5080387486,618220.0,0.0,559430.5369774482,0.0,480195.730642879,49000.27399103297,350420.51455815637,376327.0786981032,311128.88618384727,0.0,0.0,0.0,0.0,20363.99183868512,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,de,596663.1204308913,614058.0,0.0,539214.3428054336,0.0,462975.2342744195,47015.95765967551,335896.42105109687,363399.925019383,299181.31436160766,0.0,0.0,0.0,0.0,19942.10635842022,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,de,609966.37188872,613377.0,0.0,550478.448791548,0.0,473823.63457747106,47968.1245752587,341971.7920072736,373066.1747284179,303682.18358411215,0.0,0.0,0.0,0.0,20867.756997586694,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,de,586988.6939193484,598092.0,0.0,529434.6054397796,0.0,454532.4999267161,45370.74741693644,328467.86851201544,357232.46190938796,293983.66189120937,0.0,0.0,0.0,0.0,19820.128060426214,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,de,570651.2709440084,580799.0,0.0,514334.59498828213,0.0,442889.241256497,42236.13412333361,317572.3659328667,347280.053812098,284110.6838366289,0.0,0.0,0.0,0.0,19161.864639215637,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,de,558677.2020407933,567142.0,0.0,504204.5461490605,0.0,432746.4488968531,32182.19172714185,310859.04644781083,339495.7472355794,277744.0569554762,0.0,0.0,0.0,0.0,18490.498230846482,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,de,573715.1467290472,573875.0,0.0,518364.76261816925,0.0,443950.9328411725,32589.483355901553,321664.20176115737,351040.89683940884,287245.96083629725,0.0,0.0,0.0,0.0,18913.14758844825,0.0,0.0,0.0,0.0,0.0,0.0
