country_std,channel,sales
134743.23986724825,retargeting,6804.0
134743.23986724825,shop_googleha,24158.0
134743.23986724825,shop_other,4913.0
134743.23986724825,shop_tripadvisor,18301.0
134743.23986724825,shop_trivago,46030.0
134743.23986724825,strat_part,38457.0
135530.5506618331,direct,368994.0
135530.5506618331,emk,23199.0
135530.5506618331,interco,75600.0
135530.5506618331,ppc_brand,37215.0
135530.5506618331,ppc_nonbrand,211579.0
135530.5506618331,retargeting,6392.0
135530.5506618331,shop_googleha,81392.0
135530.5506618331,shop_other,25875.0
135530.5506618331,shop_tripadvisor,53392.0
135530.5506618331,shop_trivago,60966.0
135530.5506618331,strat_part,76131.0
135714.61748001125,direct,349617.0
135714.61748001125,emk,25187.0
135714.61748001125,interco,3360.0
135714.61748001125,ppc_brand,51823.0
135714.61748001125,ppc_nonbrand,153003.0
135714.61748001125,retargeting,6516.0
135714.61748001125,shop_googleha,23751.0
135714.61748001125,shop_other,4998.0
135714.61748001125,shop_tripadvisor,18666.0
135714.61748001125,shop_trivago,44585.0
135714.61748001125,strat_part,37706.0
135728.21331641698,direct,249797.0
135728.21331641698,emk,24606.0
135728.21331641698,interco,52448.0
135728.21331641698,ppc_brand,25387.0
135728.21331641698,ppc_nonbrand,101396.0
135728.21331641698,retargeting,6770.0
135728.21331641698,shop_googleha,53090.0
135728.21331641698,shop_other,10999.0
135728.21331641698,shop_tripadvisor,28355.0
135728.21331641698,shop_trivago,29265.0
135728.21331641698,strat_part,44502.0
135986.49413145217,direct,366158.0
135986.49413145217,emk,20090.0
135986.49413145217,interco,6717.0
135986.49413145217,ppc_brand,53547.0
135986.49413145217,ppc_nonbrand,129889.0
135986.49413145217,retargeting,5620.0
135986.49413145217,shop_googleha,27966.0
135986.49413145217,shop_other,4424.0
135986.49413145217,shop_tripadvisor,18139.0
135986.49413145217,shop_trivago,27444.0
135986.49413145217,strat_part,44785.0
136348.35029560607,direct,389307.0
136348.35029560607,emk,18914.0
136348.35029560607,interco,7408.0
136348.35029560607,ppc_brand,58554.0
136348.35029560607,ppc_nonbrand,142844.0
136348.35029560607,retargeting,5264.0
136348.35029560607,shop_googleha,28477.0
136348.35029560607,shop_other,5575.0
136348.35029560607,shop_tripadvisor,21594.0
136348.35029560607,shop_trivago,37248.0
136348.35029560607,strat_part,50183.0
136478.11805115265,direct,362044.0
136478.11805115265,emk,20598.0
136478.11805115265,interco,6514.0
136478.11805115265,ppc_brand,53872.0
136478.11805115265,ppc_nonbrand,132859.0
136478.11805115265,retargeting,5503.0
136478.11805115265,shop_googleha,28093.0
136478.11805115265,shop_other,4464.0
136478.11805115265,shop_tripadvisor,18074.0
136478.11805115265,shop_trivago,31055.0
136478.11805115265,strat_part,44646.0
136875.60228078873,direct,315700.0
136875.60228078873,emk,18393.0
136875.60228078873,interco,1544.0
136875.60228078873,ppc_brand,49631.0
136875.60228078873,ppc_nonbrand,107359.0
136875.60228078873,retargeting,5111.0
136875.60228078873,shop_googleha,25126.0
136875.60228078873,shop_other,6285.0
136875.60228078873,shop_tripadvisor,6969.0
136875.60228078873,shop_trivago,36310.0
136875.60228078873,strat_part,40950.0
136893.34294165537,direct,308413.0
136893.34294165537,emk,17828.0
136893.34294165537,interco,1571.0
136893.34294165537,ppc_brand,53410.0
136893.34294165537,ppc_nonbrand,100103.0
136893.34294165537,retargeting,5133.0
136893.34294165537,shop_googleha,24975.0
136893.34294165537,shop_other,6441.0
136893.34294165537,shop_tripadvisor,6428.0
136893.34294165537,shop_trivago,18880.0
136893.34294165537,strat_part,37617.0
137286.60911229486,direct,319492.0
137286.60911229486,emk,16693.0
137286.60911229486,interco,1505.0
137286.60911229486,ppc_brand,61761.0
137286.60911229486,ppc_nonbrand,104617.0
137286.60911229486,retargeting,5163.0
137286.60911229486,shop_googleha,27917.0
137286.60911229486,shop_other,5788.0
137286.60911229486,shop_tripadvisor,7708.0
137286.60911229486,shop_trivago,24830.0
137286.60911229486,strat_part,40867.0
137761.6707296354,direct,338469.0
137761.6707296354,emk,14624.0
137761.6707296354,interco,1980.0
137761.6707296354,ppc_brand,63703.0
137761.6707296354,ppc_nonbrand,115697.0
137761.6707296354,retargeting,5360.0
137761.6707296354,shop_googleha,29925.0
137761.6707296354,shop_other,6746.0
137761.6707296354,shop_tripadvisor,8360.0
137761.6707296354,shop_trivago,21213.0
137761.6707296354,strat_part,45197.0
137782.81310660823,direct,374959.0
137782.81310660823,emk,25548.0
137782.81310660823,interco,3914.0
137782.81310660823,ppc_brand,54083.0
137782.81310660823,ppc_nonbrand,155872.0
137782.81310660823,retargeting,6847.0
137782.81310660823,shop_googleha,25510.0
137782.81310660823,shop_other,7348.0
137782.81310660823,shop_tripadvisor,20601.0
137782.81310660823,shop_trivago,53739.0
137782.81310660823,strat_part,41782.0
138542.99644218886,direct,250219.0
138542.99644218886,emk,19234.0
138542.99644218886,interco,1713.0
138542.99644218886,ppc_brand,47085.0
138542.99644218886,ppc_nonbrand,115657.0
138542.99644218886,retargeting,4114.0
138542.99644218886,shop_googleha,18220.0
138542.99644218886,shop_other,3945.0
138542.99644218886,shop_tripadvisor,6858.0
138542.99644218886,shop_trivago,28932.0
138542.99644218886,strat_part,28232.0
13954.857628667352,direct,394769.0
13954.857628667352,emk,21960.0
13954.857628667352,interco,7257.0
13954.857628667352,ppc_brand,48603.0
13954.857628667352,ppc_nonbrand,125999.0
13954.857628667352,retargeting,626.0
13954.857628667352,shop_googleha,31242.0
13954.857628667352,shop_other,4823.0
13954.857628667352,shop_tripadvisor,16153.0
13954.857628667352,shop_trivago,27816.0
13954.857628667352,strat_part,69458.0
139609.9626854733,direct,371280.0
139609.9626854733,emk,14377.0
139609.9626854733,interco,2495.0
139609.9626854733,ppc_brand,70430.0
139609.9626854733,ppc_nonbrand,127039.0
139609.9626854733,retargeting,5213.0
139609.9626854733,shop_googleha,31645.0
139609.9626854733,shop_other,7751.0
139609.9626854733,shop_tripadvisor,8503.0
139609.9626854733,shop_trivago,27807.0
139609.9626854733,strat_part,56306.0
140057.76554157477,direct,428585.0
140057.76554157477,emk,28604.0
140057.76554157477,interco,75613.0
140057.76554157477,ppc_brand,44043.0
140057.76554157477,ppc_nonbrand,197423.0
140057.76554157477,retargeting,4451.0
140057.76554157477,shop_googleha,101704.0
140057.76554157477,shop_other,23440.0
140057.76554157477,shop_tripadvisor,63869.0
140057.76554157477,shop_trivago,50263.0
140057.76554157477,strat_part,97103.0
140576.04077444586,direct,338930.0
140576.04077444586,emk,24084.0
140576.04077444586,interco,3759.0
140576.04077444586,ppc_brand,46220.0
140576.04077444586,ppc_nonbrand,166622.0
140576.04077444586,retargeting,5246.0
140576.04077444586,shop_googleha,20762.0
140576.04077444586,shop_other,4511.0
140576.04077444586,shop_tripadvisor,20128.0
140576.04077444586,shop_trivago,46251.0
140576.04077444586,strat_part,38515.0
140584.48856057535,direct,325041.0
140584.48856057535,emk,16579.0
140584.48856057535,interco,1577.0
140584.48856057535,ppc_brand,61578.0
140584.48856057535,ppc_nonbrand,106742.0
140584.48856057535,retargeting,5595.0
140584.48856057535,shop_googleha,29145.0
140584.48856057535,shop_other,6441.0
140584.48856057535,shop_tripadvisor,8418.0
140584.48856057535,shop_trivago,26988.0
140584.48856057535,strat_part,41340.0
140625.46507625273,direct,274092.0
140625.46507625273,emk,18376.0
140625.46507625273,interco,1851.0
140625.46507625273,ppc_brand,50918.0
140625.46507625273,ppc_nonbrand,124649.0
140625.46507625273,retargeting,4781.0
140625.46507625273,shop_googleha,19780.0
140625.46507625273,shop_other,4704.0
140625.46507625273,shop_tripadvisor,8001.0
140625.46507625273,shop_trivago,32559.0
140625.46507625273,strat_part,32990.0
140797.12205308056,direct,365389.0
140797.12205308056,emk,24836.0
140797.12205308056,interco,3681.0
140797.12205308056,ppc_brand,52343.0
140797.12205308056,ppc_nonbrand,150325.0
140797.12205308056,retargeting,6713.0
140797.12205308056,shop_googleha,24800.0
140797.12205308056,shop_other,6567.0
140797.12205308056,shop_tripadvisor,20021.0
140797.12205308056,shop_trivago,47834.0
140797.12205308056,strat_part,39498.0
140800.09886655735,direct,250168.0
140800.09886655735,emk,15984.0
140800.09886655735,interco,1536.0
140800.09886655735,ppc_brand,49914.0
140800.09886655735,ppc_nonbrand,104812.0
140800.09886655735,retargeting,4654.0
140800.09886655735,shop_googleha,18515.0
140800.09886655735,shop_other,4420.0
140800.09886655735,shop_tripadvisor,6707.0
140800.09886655735,shop_trivago,29856.0
140800.09886655735,strat_part,30471.0
140814.80211919412,direct,318786.0
140814.80211919412,emk,16479.0
140814.80211919412,interco,1373.0
140814.80211919412,ppc_brand,58182.0
140814.80211919412,ppc_nonbrand,101565.0
140814.80211919412,retargeting,5467.0
140814.80211919412,shop_googleha,27383.0
140814.80211919412,shop_other,6320.0
140814.80211919412,shop_tripadvisor,7746.0
140814.80211919412,shop_trivago,26216.0
140814.80211919412,strat_part,39685.0
141224.487017494,direct,361755.0
141224.487017494,emk,23695.0
141224.487017494,interco,3420.0
141224.487017494,ppc_brand,50292.0
141224.487017494,ppc_nonbrand,145014.0
141224.487017494,retargeting,6792.0
141224.487017494,shop_googleha,24055.0
141224.487017494,shop_other,4801.0
141224.487017494,shop_tripadvisor,18254.0
141224.487017494,shop_trivago,46345.0
141224.487017494,strat_part,41304.0
141498.9773489218,direct,192558.0
141498.9773489218,emk,22814.0
141498.9773489218,interco,67344.0
141498.9773489218,ppc_brand,26244.0
141498.9773489218,ppc_nonbrand,131016.0
141498.9773489218,retargeting,5131.0
141498.9773489218,shop_googleha,40192.0
141498.9773489218,shop_other,25185.0
141498.9773489218,shop_tripadvisor,33500.0
141498.9773489218,shop_trivago,40510.0
141498.9773489218,strat_part,38086.0
141759.50801968848,direct,379136.0
141759.50801968848,emk,30174.0
141759.50801968848,interco,65411.0
141759.50801968848,ppc_brand,38965.0
141759.50801968848,ppc_nonbrand,192158.0
141759.50801968848,retargeting,12023.0
141759.50801968848,shop_googleha,79266.0
141759.50801968848,shop_other,15166.0
141759.50801968848,shop_tripadvisor,44903.0
141759.50801968848,shop_trivago,65606.0
141759.50801968848,strat_part,67576.0
141928.8811200935,direct,327766.0
141928.8811200935,emk,21493.0
141928.8811200935,interco,3532.0
141928.8811200935,ppc_brand,43892.0
141928.8811200935,ppc_nonbrand,160412.0
141928.8811200935,retargeting,5220.0
141928.8811200935,shop_googleha,20268.0
141928.8811200935,shop_other,4244.0
141928.8811200935,shop_tripadvisor,20476.0
141928.8811200935,shop_trivago,43240.0
141928.8811200935,strat_part,35985.0
142897.53427962767,direct,300260.0
142897.53427962767,emk,18834.0
142897.53427962767,interco,1640.0
142897.53427962767,ppc_brand,55372.0
142897.53427962767,ppc_nonbrand,122103.0
142897.53427962767,retargeting,5324.0
142897.53427962767,shop_googleha,22859.0
142897.53427962767,shop_other,7186.0
142897.53427962767,shop_tripadvisor,8105.0
142897.53427962767,shop_trivago,39191.0
142897.53427962767,strat_part,36762.0
142918.1840488704,direct,221022.0
142918.1840488704,emk,20453.0
142918.1840488704,interco,53551.0
142918.1840488704,ppc_brand,26646.0
142918.1840488704,ppc_nonbrand,149519.0
142918.1840488704,retargeting,6073.0
142918.1840488704,shop_googleha,39676.0
142918.1840488704,shop_other,27916.0
142918.1840488704,shop_tripadvisor,30938.0
142918.1840488704,shop_trivago,53942.0
142918.1840488704,strat_part,43815.0
142985.8162665099,direct,334468.0
142985.8162665099,emk,15856.0
142985.8162665099,interco,1720.0
142985.8162665099,ppc_brand,62631.0
142985.8162665099,ppc_nonbrand,110799.0
142985.8162665099,retargeting,5566.0
142985.8162665099,shop_googleha,29564.0
142985.8162665099,shop_other,6243.0
142985.8162665099,shop_tripadvisor,8434.0
142985.8162665099,shop_trivago,27035.0
142985.8162665099,strat_part,43821.0
143095.96917757788,direct,367115.0
143095.96917757788,emk,23959.0
143095.96917757788,interco,70458.0
143095.96917757788,ppc_brand,36277.0
143095.96917757788,ppc_nonbrand,195696.0
143095.96917757788,retargeting,7987.0
143095.96917757788,shop_googleha,86330.0
143095.96917757788,shop_other,24445.0
143095.96917757788,shop_tripadvisor,52282.0
143095.96917757788,shop_trivago,60123.0
143095.96917757788,strat_part,78654.0
143099.0386992645,direct,346080.0
143099.0386992645,emk,16224.0
143099.0386992645,interco,1868.0
143099.0386992645,ppc_brand,64586.0
143099.0386992645,ppc_nonbrand,114750.0
143099.0386992645,retargeting,5149.0
143099.0386992645,shop_googleha,30363.0
143099.0386992645,shop_other,6284.0
143099.0386992645,shop_tripadvisor,9170.0
143099.0386992645,shop_trivago,24886.0
143099.0386992645,strat_part,43556.0
144357.8055785119,direct,170500.0
144357.8055785119,emk,19106.0
144357.8055785119,interco,57170.0
144357.8055785119,ppc_brand,22105.0
144357.8055785119,ppc_nonbrand,109341.0
144357.8055785119,retargeting,4857.0
144357.8055785119,shop_googleha,24182.0
144357.8055785119,shop_other,21435.0
144357.8055785119,shop_tripadvisor,29207.0
144357.8055785119,shop_trivago,35291.0
144357.8055785119,strat_part,31011.0
145044.25797448342,direct,362273.0
145044.25797448342,emk,14875.0
145044.25797448342,interco,2260.0
145044.25797448342,ppc_brand,69443.0
145044.25797448342,ppc_nonbrand,126252.0
145044.25797448342,retargeting,5624.0
145044.25797448342,shop_googleha,30461.0
145044.25797448342,shop_other,7425.0
145044.25797448342,shop_tripadvisor,9118.0
145044.25797448342,shop_trivago,30803.0
145044.25797448342,strat_part,54298.0
145263.36655915313,direct,367323.0
145263.36655915313,emk,25771.0
145263.36655915313,interco,3938.0
145263.36655915313,ppc_brand,54470.0
145263.36655915313,ppc_nonbrand,157847.0
145263.36655915313,retargeting,6391.0
145263.36655915313,shop_googleha,24819.0
145263.36655915313,shop_other,6592.0
145263.36655915313,shop_tripadvisor,21774.0
145263.36655915313,shop_trivago,48107.0
145263.36655915313,strat_part,41430.0
145476.8823713598,direct,336084.0
145476.8823713598,emk,16244.0
145476.8823713598,interco,1805.0
145476.8823713598,ppc_brand,64900.0
145476.8823713598,ppc_nonbrand,112733.0
145476.8823713598,retargeting,5668.0
145476.8823713598,shop_googleha,31189.0
145476.8823713598,shop_other,6030.0
145476.8823713598,shop_tripadvisor,8694.0
145476.8823713598,shop_trivago,27179.0
145476.8823713598,strat_part,44267.0
145604.08553483518,direct,253354.0
145604.08553483518,emk,15553.0
145604.08553483518,interco,1684.0
145604.08553483518,ppc_brand,54811.0
145604.08553483518,ppc_nonbrand,110790.0
145604.08553483518,retargeting,4592.0
145604.08553483518,shop_googleha,18942.0
145604.08553483518,shop_other,4696.0
145604.08553483518,shop_tripadvisor,8601.0
145604.08553483518,shop_trivago,22027.0
145604.08553483518,strat_part,29598.0
145721.5417138277,direct,425024.0
145721.5417138277,emk,25134.0
145721.5417138277,interco,5007.0
145721.5417138277,ppc_brand,67069.0
145721.5417138277,ppc_nonbrand,151819.0
145721.5417138277,retargeting,5621.0
145721.5417138277,shop_googleha,30337.0
145721.5417138277,shop_other,4461.0
145721.5417138277,shop_tripadvisor,18802.0
145721.5417138277,shop_trivago,41648.0
145721.5417138277,strat_part,50205.0
145790.38774350824,direct,363004.0
145790.38774350824,emk,24319.0
145790.38774350824,interco,3877.0
145790.38774350824,ppc_brand,53829.0
145790.38774350824,ppc_nonbrand,161491.0
145790.38774350824,retargeting,6363.0
145790.38774350824,shop_googleha,23894.0
145790.38774350824,shop_other,6067.0
145790.38774350824,shop_tripadvisor,21828.0
145790.38774350824,shop_trivago,48420.0
145790.38774350824,strat_part,40383.0
146146.95375342993,direct,335240.0
146146.95375342993,emk,16665.0
146146.95375342993,interco,1900.0
146146.95375342993,ppc_brand,62231.0
146146.95375342993,ppc_nonbrand,112788.0
146146.95375342993,retargeting,5323.0
146146.95375342993,shop_googleha,30166.0
146146.95375342993,shop_other,5997.0
146146.95375342993,shop_tripadvisor,9020.0
146146.95375342993,shop_trivago,23026.0
146146.95375342993,strat_part,43268.0
147005.9165520345,direct,316050.0
147005.9165520345,emk,19313.0
147005.9165520345,interco,1541.0
147005.9165520345,ppc_brand,54498.0
147005.9165520345,ppc_nonbrand,117145.0
147005.9165520345,retargeting,5553.0
147005.9165520345,shop_googleha,24518.0
147005.9165520345,shop_other,6117.0
147005.9165520345,shop_tripadvisor,8779.0
147005.9165520345,shop_trivago,41792.0
147005.9165520345,strat_part,38283.0
14750.358913149706,direct,401934.0
14750.358913149706,emk,19591.0
14750.358913149706,interco,8314.0
14750.358913149706,ppc_brand,51794.0
14750.358913149706,ppc_nonbrand,128053.0
14750.358913149706,retargeting,1055.0
14750.358913149706,shop_googleha,31992.0
14750.358913149706,shop_other,6031.0
14750.358913149706,shop_tripadvisor,17294.0
14750.358913149706,shop_trivago,33372.0
14750.358913149706,strat_part,67848.0
14762.870943707083,direct,412197.0
14762.870943707083,emk,19816.0
14762.870943707083,interco,8214.0
14762.870943707083,ppc_brand,52841.0
14762.870943707083,ppc_nonbrand,130613.0
14762.870943707083,retargeting,902.0
14762.870943707083,shop_googleha,33736.0
14762.870943707083,shop_other,5979.0
14762.870943707083,shop_tripadvisor,18216.0
14762.870943707083,shop_trivago,40738.0
14762.870943707083,strat_part,68554.0
147754.22255433365,direct,204341.0
147754.22255433365,emk,22937.0
147754.22255433365,interco,59771.0
147754.22255433365,ppc_brand,25977.0
147754.22255433365,ppc_nonbrand,127959.0
147754.22255433365,retargeting,5731.0
147754.22255433365,shop_googleha,32893.0
147754.22255433365,shop_other,25744.0
147754.22255433365,shop_tripadvisor,41039.0
147754.22255433365,shop_trivago,43708.0
147754.22255433365,strat_part,33717.0
147833.21666140133,direct,271270.0
147833.21666140133,emk,25183.0
147833.21666140133,interco,55382.0
147833.21666140133,ppc_brand,27508.0
147833.21666140133,ppc_nonbrand,112905.0
147833.21666140133,retargeting,7664.0
147833.21666140133,shop_googleha,58682.0
147833.21666140133,shop_other,12041.0
147833.21666140133,shop_tripadvisor,30071.0
147833.21666140133,shop_trivago,36271.0
147833.21666140133,strat_part,50170.0
148167.44043239212,direct,359475.0
148167.44043239212,emk,18122.0
148167.44043239212,interco,1706.0
148167.44043239212,ppc_brand,70799.0
148167.44043239212,ppc_nonbrand,111062.0
148167.44043239212,retargeting,5645.0
148167.44043239212,shop_googleha,32009.0
148167.44043239212,shop_other,7688.0
148167.44043239212,shop_tripadvisor,8919.0
148167.44043239212,shop_trivago,30553.0
148167.44043239212,strat_part,48081.0
148361.4389404673,direct,264447.0
148361.4389404673,emk,23914.0
148361.4389404673,interco,54668.0
148361.4389404673,ppc_brand,27162.0
148361.4389404673,ppc_nonbrand,117633.0
148361.4389404673,retargeting,7720.0
148361.4389404673,shop_googleha,57967.0
148361.4389404673,shop_other,11612.0
148361.4389404673,shop_tripadvisor,27751.0
148361.4389404673,shop_trivago,41160.0
148361.4389404673,strat_part,47263.0
148634.86012169876,direct,365352.0
148634.86012169876,emk,24343.0
148634.86012169876,interco,3815.0
148634.86012169876,ppc_brand,54561.0
148634.86012169876,ppc_nonbrand,166188.0
148634.86012169876,retargeting,5955.0
148634.86012169876,shop_googleha,23538.0
148634.86012169876,shop_other,5367.0
148634.86012169876,shop_tripadvisor,22799.0
148634.86012169876,shop_trivago,46132.0
148634.86012169876,strat_part,38313.0
14869.951467813384,direct,393934.0
14869.951467813384,emk,19683.0
14869.951467813384,interco,6868.0
14869.951467813384,ppc_brand,49077.0
14869.951467813384,ppc_nonbrand,122164.0
14869.951467813384,retargeting,725.0
14869.951467813384,shop_googleha,31997.0
14869.951467813384,shop_other,4813.0
14869.951467813384,shop_tripadvisor,15957.0
14869.951467813384,shop_trivago,30700.0
14869.951467813384,strat_part,68973.0
148929.43764111618,direct,254682.0
148929.43764111618,emk,22661.0
148929.43764111618,interco,51274.0
148929.43764111618,ppc_brand,25714.0
148929.43764111618,ppc_nonbrand,112042.0
148929.43764111618,retargeting,7790.0
148929.43764111618,shop_googleha,58382.0
148929.43764111618,shop_other,10453.0
148929.43764111618,shop_tripadvisor,27322.0
148929.43764111618,shop_trivago,41529.0
148929.43764111618,strat_part,41208.0
148940.2175148133,direct,195642.0
148940.2175148133,emk,23080.0
148940.2175148133,interco,59999.0
148940.2175148133,ppc_brand,25814.0
148940.2175148133,ppc_nonbrand,124222.0
148940.2175148133,retargeting,5884.0
148940.2175148133,shop_googleha,34405.0
148940.2175148133,shop_other,24754.0
148940.2175148133,shop_tripadvisor,35781.0
148940.2175148133,shop_trivago,39496.0
148940.2175148133,strat_part,36922.0
149672.8256577094,direct,351089.0
149672.8256577094,emk,16665.0
149672.8256577094,interco,2161.0
149672.8256577094,ppc_brand,67013.0
149672.8256577094,ppc_nonbrand,122325.0
149672.8256577094,retargeting,6527.0
149672.8256577094,shop_googleha,30651.0
149672.8256577094,shop_other,7372.0
149672.8256577094,shop_tripadvisor,9252.0
149672.8256577094,shop_trivago,26671.0
149672.8256577094,strat_part,49700.0
149700.7148540523,direct,334078.0
149700.7148540523,emk,21681.0
149700.7148540523,interco,3628.0
149700.7148540523,ppc_brand,52758.0
149700.7148540523,ppc_nonbrand,157471.0
149700.7148540523,retargeting,4684.0
149700.7148540523,shop_googleha,20995.0
149700.7148540523,shop_other,5666.0
149700.7148540523,shop_tripadvisor,18378.0
149700.7148540523,shop_trivago,28014.0
149700.7148540523,strat_part,36180.0
149995.67987400148,direct,345680.0
149995.67987400148,emk,16003.0
149995.67987400148,interco,1527.0
149995.67987400148,ppc_brand,67268.0
149995.67987400148,ppc_nonbrand,107034.0
149995.67987400148,retargeting,5055.0
149995.67987400148,shop_googleha,30293.0
149995.67987400148,shop_other,7369.0
149995.67987400148,shop_tripadvisor,8069.0
149995.67987400148,shop_trivago,27010.0
149995.67987400148,strat_part,46600.0
150235.6731110657,direct,424946.0
150235.6731110657,emk,25354.0
150235.6731110657,interco,4716.0
150235.6731110657,ppc_brand,64915.0
150235.6731110657,ppc_nonbrand,151439.0
150235.6731110657,retargeting,6392.0
150235.6731110657,shop_googleha,28754.0
150235.6731110657,shop_other,4347.0
150235.6731110657,shop_tripadvisor,19416.0
150235.6731110657,shop_trivago,41012.0
150235.6731110657,strat_part,49936.0
15027.933162882058,direct,378578.0
15027.933162882058,emk,19901.0
15027.933162882058,interco,7227.0
15027.933162882058,ppc_brand,49135.0
15027.933162882058,ppc_nonbrand,125567.0
15027.933162882058,retargeting,887.0
15027.933162882058,shop_googleha,34187.0
15027.933162882058,shop_other,5657.0
15027.933162882058,shop_tripadvisor,15472.0
15027.933162882058,shop_trivago,36407.0
15027.933162882058,strat_part,66132.0
150381.833437412,direct,305022.0
150381.833437412,emk,19418.0
150381.833437412,interco,1641.0
150381.833437412,ppc_brand,56959.0
150381.833437412,ppc_nonbrand,119117.0
150381.833437412,retargeting,5324.0
150381.833437412,shop_googleha,23512.0
150381.833437412,shop_other,7416.0
150381.833437412,shop_tripadvisor,9014.0
150381.833437412,shop_trivago,40908.0
150381.833437412,strat_part,37280.0
150415.78315190645,direct,257435.0
150415.78315190645,emk,22151.0
150415.78315190645,interco,55841.0
150415.78315190645,ppc_brand,25827.0
150415.78315190645,ppc_nonbrand,112169.0
150415.78315190645,retargeting,7628.0
150415.78315190645,shop_googleha,55289.0
150415.78315190645,shop_other,10868.0
150415.78315190645,shop_tripadvisor,27003.0
150415.78315190645,shop_trivago,40998.0
150415.78315190645,strat_part,45242.0
150475.27435222347,direct,201367.0
150475.27435222347,emk,15961.0
150475.27435222347,interco,56495.0
150475.27435222347,ppc_brand,24214.0
150475.27435222347,ppc_nonbrand,117467.0
150475.27435222347,retargeting,6460.0
150475.27435222347,shop_googleha,27771.0
150475.27435222347,shop_other,20744.0
150475.27435222347,shop_tripadvisor,30393.0
150475.27435222347,shop_trivago,46052.0
150475.27435222347,strat_part,35446.0
150710.68431116268,direct,354278.0
150710.68431116268,emk,22506.0
150710.68431116268,interco,3561.0
150710.68431116268,ppc_brand,56031.0
150710.68431116268,ppc_nonbrand,134861.0
150710.68431116268,retargeting,6566.0
150710.68431116268,shop_googleha,25287.0
150710.68431116268,shop_other,4794.0
150710.68431116268,shop_tripadvisor,15214.0
150710.68431116268,shop_trivago,32086.0
150710.68431116268,strat_part,38884.0
150718.06166123794,direct,305002.0
150718.06166123794,emk,18359.0
150718.06166123794,interco,1689.0
150718.06166123794,ppc_brand,58175.0
150718.06166123794,ppc_nonbrand,107404.0
150718.06166123794,retargeting,5363.0
150718.06166123794,shop_googleha,25796.0
150718.06166123794,shop_other,6383.0
150718.06166123794,shop_tripadvisor,6813.0
150718.06166123794,shop_trivago,1381.0
150718.06166123794,strat_part,37511.0
151518.18531228715,direct,206255.0
151518.18531228715,emk,17283.0
151518.18531228715,interco,56376.0
151518.18531228715,ppc_brand,24757.0
151518.18531228715,ppc_nonbrand,121930.0
151518.18531228715,retargeting,6215.0
151518.18531228715,shop_googleha,30610.0
151518.18531228715,shop_other,20808.0
151518.18531228715,shop_tripadvisor,33636.0
151518.18531228715,shop_trivago,55145.0
151518.18531228715,strat_part,36371.0
151532.16645541496,direct,312396.0
151532.16645541496,emk,17905.0
151532.16645541496,interco,1568.0
151532.16645541496,ppc_brand,48887.0
151532.16645541496,ppc_nonbrand,102339.0
151532.16645541496,retargeting,5343.0
151532.16645541496,shop_googleha,24691.0
151532.16645541496,shop_other,6403.0
151532.16645541496,shop_tripadvisor,6602.0
151532.16645541496,shop_trivago,30968.0
151532.16645541496,strat_part,40991.0
151810.90397210274,direct,344072.0
151810.90397210274,emk,18462.0
151810.90397210274,interco,1650.0
151810.90397210274,ppc_brand,65734.0
151810.90397210274,ppc_nonbrand,109705.0
151810.90397210274,retargeting,5783.0
151810.90397210274,shop_googleha,30803.0
151810.90397210274,shop_other,7027.0
151810.90397210274,shop_tripadvisor,8347.0
151810.90397210274,shop_trivago,28565.0
151810.90397210274,strat_part,43767.0
151891.08053432094,direct,402203.0
151891.08053432094,emk,29103.0
151891.08053432094,interco,71907.0
151891.08053432094,ppc_brand,41759.0
151891.08053432094,ppc_nonbrand,186001.0
151891.08053432094,retargeting,13070.0
151891.08053432094,shop_googleha,82166.0
151891.08053432094,shop_other,20286.0
151891.08053432094,shop_tripadvisor,43965.0
151891.08053432094,shop_trivago,69209.0
151891.08053432094,strat_part,75378.0
152437.196392169,direct,391586.0
152437.196392169,emk,19745.0
152437.196392169,interco,7278.0
152437.196392169,ppc_brand,59157.0
152437.196392169,ppc_nonbrand,145658.0
152437.196392169,retargeting,6066.0
152437.196392169,shop_googleha,30240.0
152437.196392169,shop_other,5350.0
152437.196392169,shop_tripadvisor,21534.0
152437.196392169,shop_trivago,41192.0
152437.196392169,strat_part,51276.0
152789.30166489113,direct,385776.0
152789.30166489113,emk,19800.0
152789.30166489113,interco,7283.0
152789.30166489113,ppc_brand,59447.0
152789.30166489113,ppc_nonbrand,146145.0
152789.30166489113,retargeting,6116.0
152789.30166489113,shop_googleha,29679.0
152789.30166489113,shop_other,5582.0
152789.30166489113,shop_tripadvisor,20907.0
152789.30166489113,shop_trivago,42797.0
152789.30166489113,strat_part,50091.0
152972.76325700467,direct,328982.0
152972.76325700467,emk,16926.0
152972.76325700467,interco,1601.0
152972.76325700467,ppc_brand,62848.0
152972.76325700467,ppc_nonbrand,112357.0
152972.76325700467,retargeting,5687.0
152972.76325700467,shop_googleha,29305.0
152972.76325700467,shop_other,6689.0
152972.76325700467,shop_tripadvisor,8336.0
152972.76325700467,shop_trivago,24936.0
152972.76325700467,strat_part,42204.0
153402.5856277707,direct,383267.0
153402.5856277707,emk,30500.0
153402.5856277707,interco,66752.0
153402.5856277707,ppc_brand,35995.0
153402.5856277707,ppc_nonbrand,181562.0
153402.5856277707,retargeting,12868.0
153402.5856277707,shop_googleha,84126.0
153402.5856277707,shop_other,21321.0
153402.5856277707,shop_tripadvisor,46123.0
