weekstart,country,pred,actual,email_spend_eur,ppc_non_brand_spend_eur,ppc_brand_spend_eur,shop_other_spend_eur,trivago_spend_eur,tripadvisor_spend_eur,googleha_spend_eur,remarketing_spend_eur,display_spend_eur,yt_spend_eur,fb_spend_eur,olv_spend_eur,brandtv_spend_eur,drtv_spend_eur,ooh_spend_eur,radio_spend_eur,print_spend_eur,cinema_spend_eur,baseline
2017-03-20,us,892365.1128435776,873695.0,0.0,155880.02948752663,16351.773623375455,0.0,108090.14375026885,10332.815548361395,90725.84674823622,71863.69958342519,282.57970088534057,0.0,5.727308536297642,2034.2187382072443,0.0,29571.736196612357,0.0,0.0,0.0,0.0,407226.54215814266
2017-03-27,us,935804.7836319561,901684.0,0.0,163225.42700628098,18013.86413105135,0.0,117479.36247193336,10371.945539396605,88567.61366318527,62700.360464476864,201.2449312065728,0.0,4.2085257126018405,1956.1180428334046,0.0,32261.386916274903,0.0,0.0,0.0,0.0,441023.2519396042
2017-04-03,us,946361.577175625,919065.0,0.0,167613.93267230934,19163.34162817977,0.0,129402.71595702705,10283.4195865863,92368.0478033016,56460.53480072017,0.0,0.0,2.3420455863233656,0.006037547020241618,0.0,28522.343112992006,0.0,0.0,0.0,0.0,442544.89353137545
2017-04-10,us,869570.5332044004,842582.0,0.0,151825.73993358703,16510.354573976016,0.0,118999.33051790763,9488.970721098362,79828.14379679039,47300.27686398628,0.0,0.0,2.543853409239091,0.0,0.0,26424.220343884197,0.0,0.0,0.0,0.0,419190.9525997613
2017-04-17,us,922284.9063049136,886587.0,0.0,168465.33616094408,17338.882335523143,0.0,124273.42237174627,9461.933766378206,90561.81676144036,50643.9899912799,0.0,0.0,8.687985956086777,0.0,0.0,33411.44171194662,0.0,0.0,0.0,0.0,428119.3952196989
2017-04-24,us,950400.365897304,901486.0,0.0,173959.05359612615,18009.880711869686,0.0,129801.678624055,11870.734552860842,90663.87509265007,53879.36872727296,502.30714104906656,0.0,14.143494412885047,0.0,0.0,32338.393355965614,0.0,0.0,0.0,0.0,439360.93060104176
2017-05-01,us,920082.1961746116,912983.0,0.0,173541.28738841647,18330.061418252066,0.0,112766.18426402728,11219.364430031856,89057.5524945365,54357.4980434177,787.4995598570677,0.0,44.4927086874377,0.0,0.0,26771.562822863576,0.0,0.0,0.0,0.0,433206.6930445216
2017-05-08,us,879407.683667764,888258.0,0.0,181401.90943577047,19520.2984024263,0.0,84888.13287643029,8825.308108233614,91202.83174524084,48512.16092945961,622.4999986296752,0.0,161.13177246332634,0.0,0.0,26148.632493876852,0.0,0.0,0.0,0.0,418124.777905233
2017-05-15,us,976797.6607525706,972930.0,0.0,210020.84853181115,19891.854917587247,0.0,124397.5416070522,11993.08259120048,91845.28113134601,51653.33122097666,19001.377392462804,0.0,139.0164349054685,0.0,0.0,23363.13140243874,0.0,0.0,0.0,0.0,424492.19552278984
2017-05-22,us,1017098.4078829715,1006537.0,0.0,222420.52927762084,24849.763986659003,0.0,130551.52913377108,13261.665623477893,97685.2848373719,57359.846328400425,32180.14716984448,0.0,460.440203482518,0.0,0.0,28982.41086022358,0.0,0.0,0.0,0.0,409346.79046211974
2017-05-29,us,1024099.991892506,984671.0,0.0,208038.68408013904,23942.387937763706,0.0,126444.95659953181,13481.200775893521,98161.28413688613,55589.873708236846,32183.116601233953,0.0,414.50884084857535,0.0,0.0,42484.69956803892,0.0,0.0,0.0,0.0,423359.2796439335
2017-06-05,us,1073515.9758448077,1064010.0,0.0,217491.66191774013,21621.525625393493,0.0,148446.26212614402,13450.028393866727,105476.89211403148,52275.596603813465,22524.79969703476,0.0,70.23321783775464,0.0,0.0,32701.443273361307,0.0,0.0,0.0,0.0,459457.53287558455
2017-06-12,us,1071210.9164769754,1096841.0,0.0,238419.75315823464,22188.130671108374,0.0,162747.19297145877,15050.610970160691,103913.47130897944,52271.79263667413,1676.9040543735027,0.0,36.051908877678216,0.431357009569183,0.0,30075.255061597214,0.0,0.0,0.0,0.0,444831.3223785014
2017-06-19,us,1146739.6676794821,1168430.0,0.0,255278.93833543232,24558.939889161848,0.0,182487.1231558771,15059.48793683853,105707.26246961392,60185.35468303063,1866.1531699723564,0.0,250.3974623726681,0.7663689227774739,0.0,48475.65779410838,0.0,0.0,0.0,0.0,452869.5864141516
2017-06-26,us,1171796.7130264363,1222080.0,0.0,255510.34498445585,26146.050570029765,0.0,182487.1231558771,15059.48793683853,112908.07444416173,55681.75792892394,5251.1447270025965,0.0,235.07898425799794,0.0003498797304928303,0.0,35988.67285086005,0.0,0.0,0.0,0.0,482528.977094149
2017-07-03,us,1116384.256875347,1138322.0,0.0,249056.2857176977,19461.27950919955,0.0,166307.43953576311,14679.093054285739,104652.4080248694,49125.764843929326,4368.527578712441,0.0,186.1223333706148,4.068249836564064e-06,0.0,37594.792271031765,0.0,0.0,0.0,0.0,470952.5440024192
2017-07-10,us,1155384.5150173064,1204639.0,0.0,249056.28571769758,18704.47072452726,0.0,177790.60392266174,13503.166531189345,107877.10229126795,47708.696092865895,3052.520324313082,0.0,170.3845029734075,2.148564834613353,0.0,30614.95842995448,0.0,0.0,0.0,0.0,506904.1779150211
2017-07-17,us,1155872.7666740748,1199431.0,0.0,241116.9289954562,19052.27262614388,0.0,177877.5927341641,13235.951658019563,104283.30285015726,53853.22071382473,4045.55369408126,0.0,229.8700987873599,2.5352714804466814,0.0,31625.683315028902,0.0,0.0,0.0,0.0,510549.8547169311
2017-07-24,us,1106475.8299438495,1118204.0,0.0,212112.1555427363,18094.17433348205,0.0,148217.47935893387,11768.059632827295,103238.4127898413,54177.10567634017,2540.3530919447076,0.0,1666.6263093485031,1.788105244981125,0.0,32405.931892932393,0.0,0.0,0.0,0.0,522253.7432102179
2017-07-31,us,1048220.8036907039,1094483.0,0.0,177911.6844231994,17444.52278913418,0.0,132398.5632609526,11030.530559013248,100080.4569571073,53175.90636348026,3387.195631136652,0.0,3009.4632150576217,1.2410031666513532,0.0,33782.10150881985,0.0,0.0,0.0,0.0,515999.1379796362
2017-08-07,us,996817.1873509171,1050172.0,0.0,161535.76616714767,16979.446089036763,0.0,105404.2884411246,9089.726770810317,93516.82297668222,53515.04714814597,3563.8420988004655,0.0,2697.1136817815714,2.4410197511315346e-05,0.0,29639.225863286527,0.0,0.0,0.0,0.0,520875.90808969084
2017-08-14,us,956502.9529065625,1013816.0,0.0,166325.81194095942,16270.955014705774,0.0,87789.62835007068,8673.601378079387,90429.05082970136,50027.46927661798,1709.8739032542799,0.0,2857.330365557573,0.00071196467615664,0.0,23074.894887918606,0.0,0.0,0.0,0.0,509344.33624773275
2017-08-21,us,901933.2522984479,947071.0,0.0,149889.13897928467,15124.62223049195,0.0,75955.37468302308,8075.753402977367,78902.64512639993,46599.473683429766,5140.648866453674,0.0,2899.944594949251,4.068366251885891e-06,0.0,26775.06586011313,0.0,0.0,0.0,0.0,492570.5848672567
2017-08-28,us,916721.648843462,929292.0,0.0,141385.27210330358,14681.923043902614,0.0,65411.28571951017,8097.974239570438,78828.67216640408,48850.74990444456,21719.524744411814,0.0,2907.476666558301,0.0,0.0,34970.949785328936,0.0,0.0,0.0,0.0,499867.8204700275
2017-09-04,us,899421.1370480894,955105.0,0.0,114317.13581352273,17792.74219821219,0.0,66189.09120323882,7479.993316996261,79266.3525066087,49366.049142845906,17949.57727707934,0.0,375.15178299264517,368.1073126702104,0.0,51243.290022946196,0.0,0.0,0.0,0.0,495073.6464709764
2017-09-11,us,825722.8959424794,826158.0,0.0,87291.58801639453,17838.860802079667,0.0,50294.513346768916,6598.421444016742,53373.73873582529,47006.859751814045,32183.116601233953,0.0,45.22079969989136,2872.563490308472,0.0,51815.16028038785,0.0,0.0,0.0,0.0,476402.85267395
2017-09-18,us,797188.5699181388,791689.0,0.0,73922.90807875572,28839.95854254812,0.0,42034.57032053522,5484.110786229372,57482.58447117882,42492.26610785234,24129.459439161583,0.0,32.003589657717384,1180.3305839408422,0.0,55914.685613894835,0.0,0.0,0.0,0.0,465675.6923843842
2017-09-25,us,776500.6971134882,775676.0,0.0,74171.15894821775,32311.726094956743,0.0,37069.82138531387,5163.1819723271765,42222.850209551514,34811.078130363836,32183.116601233836,0.0,52.97661462670658,0.0,0.0,54282.62899529969,0.0,0.0,0.0,0.0,464232.1581615971
